step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_initially_unsafe,recovery_initial_h_min_m,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,predictive_h_by_link_m,predictive_distance_by_link_m,predictive_robust_distance_by_link_m,predictive_time_by_link_s,safety_jacobian_command_by_link_mps,safety_drift_by_link_mps,safety_constraint_residual_by_link_mps,filter_obstacle_position_m,filter_obstacle_velocity_mps,safety_filter_solve_time_s
26,1.35,-0.4547987531126382,0.43160730600357056,0.0735759437084198,0.22273372113704681,0.39313650131225586,0.35,5,0,0,0,0.6742878556251526,1.0671769380569458,6.516249179840088,0.7600919604301453,1.0,0.08884327520763285,0,0,0,0,0.24544781711868352,0.0,filtered,0.3180488648017025,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.641344576201579e-08,valid,0.08884327520763285,0.236004849|0.251004849|0.202304142|0.150956905|0.165058725|0.0888432752,0.356004849|0.371004849|0.322304142|0.270956905|0.285058725|0.208843275,0.356004849|0.371004849|0.322304142|0.270956905|0.285058725|0.208843275,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0181599799|0.0197777823|0.0208680454|0.00568033271,-0.0926336262|0|-0.124357805|-0.136540087|-0.123745594|-0.131179469,0.85138577|1.0040194|0.666698781|0.487065315|0.557357352|0.229873964,0.278048098|0.287965566|0.414594412,-0.00612726202|-0.228733748|0.0401490666,0.0023558828979730606
27,1.4000000000000001,-0.4717268722035228,0.44869837164878845,0.07424037903547287,0.21584437787532806,0.4101664125919342,0.35,5,0,0,0,0.690305769443512,0.6737723350524902,15.70741081237793,0.7733947038650513,1.0,0.08275811865095772,0,0,0,0,0.24544781711868352,0.0,filtered,0.322423090066812,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.695461161719928e-08,valid,0.08275811865095772,0.231487376|0.246487376|0.195244176|0.145208324|0.16000612|0.0827581187,0.351487376|0.366487376|0.315244176|0.265208324|0.28000612|0.202758119,0.351487376|0.366487376|0.315244176|0.265208324|0.28000612|0.202758119,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0216676036|0.0149572164|0.0153680132|0.00259199958,-0.0880414973|0|-0.120758048|-0.132015847|-0.11809131|-0.124481807,0.837908007|0.985949504|0.638551051|0.463774664|0.537301183|0.209142668,0.277741611|0.276528984|0.416601777,-0.00612726202|-0.228733748|0.0401490666,0.002268454059958458
28,1.4500000000000002,-0.48070886664549684,0.45981818437576294,0.07477793097496033,0.20933376252651215,0.42159780859947205,0.35,5,0,0,0,0.6777709126472473,0.5591908693313599,15.992903709411621,0.7542272806167603,0.9609005239462974,0.07687204191570379,0,0,0,0,0.24544781711868352,0.0,filtered,0.30986631468515463,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.443625511296346e-08,valid,0.07687204191570379,0.227202609|0.242202609|0.188184682|0.139443138|0.154969603|0.0768720419,0.347202609|0.362202609|0.308184682|0.259443138|0.274969603|0.196872042,0.347202609|0.362202609|0.308184682|0.259443138|0.274969603|0.196872042,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0241261947|0.0118607475|0.0132484187|0.00394588684,-0.083325621|0|-0.117108913|-0.127348672|-0.112070051|-0.117202013,0.825484814|0.968810435|0.611503622|0.442284629|0.521056781|0.194232041,0.277435124|0.265092403|0.418609142,-0.00612726202|-0.228733748|0.0401490666,0.0030957190319895744
29,1.5,-0.4859293888490334,0.4677928686141968,0.07515143603086472,0.20329631865024567,0.4302622079849243,0.35,5,0,0,0,0.6298197507858276,1.0860595703125,15.957524299621582,0.69923996925354,0.8928409835263426,0.07142727868210741,0,0,0,0,0.24544781711868352,0.0,filtered,0.2870107604016219,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.0012200674201535e-08,valid,0.07142727868210741,0.223156675|0.238156655|0.181187011|0.133756266|0.150140433|0.0714272787,0.343156675|0.358156655|0.301187011|0.253756266|0.270140433|0.191427279,0.343156675|0.358156655|0.301187011|0.253756266|0.270140433|0.191427279,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0244805057|0.00945025226|0.0122314342|0.00648078623,-0.0784884977|0|-0.113319965|-0.122546055|-0.105796796|-0.109494187,0.814138202|0.95262662|0.586947571|0.421929262|0.50699637|0.182695714,0.277128637|0.253655821|0.420616508,-0.00612726202|-0.228733748|0.0401490666,0.0032520657405257225
30,1.55,-0.48254099332431244,0.4693870544433594,0.07523948699235916,0.1979037970304489,0.4329250752925873,0.35,5,0,0,0,0.5662918090820312,1.5718166828155518,10.8540620803833,0.6301105618476868,0.8312076438965581,0.06649661151172465,0,0,0,0,0.24544781711868352,0.0,filtered,0.26300353449719754,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.544314471249811e-08,valid,0.06649661151172465,0.219355502|0.234355502|0.174369699|0.128194062|0.145588064|0.0664966115,0.339355502|0.354355502|0.294369699|0.248194062|0.265588064|0.186496612,0.339355502|0.354355502|0.294369699|0.248194062|0.265588064|0.186496612,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0235895667|0.00905117004|0.0147595585|0.0118801098,-0.0735332815|0|-0.109299995|-0.117581666|-0.0993855561|-0.10151945,0.803888727|0.937422008|0.564589235|0.404245754|0.497726257|0.176347106,0.27682215|0.242219105|0.422623873,-0.00612726202|-0.228733748|0.0401490666,0.002687055617570877
31,1.6,-0.4747401363352322,0.4670940935611725,0.0750223696231842,0.19317270815372467,0.43204841017723083,0.35,5,0,0,0,0.49878135323524475,1.7246551513671875,4.0691728591918945,0.5580558180809021,0.7778120369671973,0.062224962957375785,0,0,0,0,0.24544781711868352,0.0,filtered,0.2396852868043655,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.1245262636692426e-08,valid,0.062224962957375785,0.215804942|0.230804935|0.167811211|0.122865254|0.141488915|0.062224963,0.335804942|0.350804935|0.287811211|0.242865254|0.261488915|0.182224963,0.335804942|0.350804935|0.287811211|0.242865254|0.261488915|0.182224963,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0217412057|0.00953842329|0.0184200295|0.0173469443,-0.0684639483|0|-0.104968562|-0.112449309|-0.0930053918|-0.0934784971,0.794755818|0.92321974|0.544535075|0.38855013|0.491370297|0.172768299,0.276515663|0.230782345|0.424631238,-0.00612726202|-0.228733748|0.0401490666,0.003111712634563446
32,1.6500000000000001,-0.4147129379984601,0.42057254910469055,0.07389213144779205,0.19005365669727325,0.3874581456184387,0.35,5,0,0,0,0.2605361044406891,5.970411777496338,92.12579345703125,0.3500000238418579,0.7327016191636715,0.058616129533093725,1,1,0,0,0.24544781711868352,0.3500000238418579,filtered,0.3620964510568387,0,0,12,joint_3_acceleration_lower|joint_5_acceleration_upper,workspace_x_lower,0,0,1,solved,osqp,1.650487482960858e-07,valid,0.058616129533093725,0.212510604|0.227510604|0.161576314|0.117824122|0.137892505|0.0586161295,0.332510604|0.347510604|0.281576314|0.237824122|0.257892505|0.17861613,0.332510604|0.347510604|0.281576314|0.237824122|0.257892505|0.17861613,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.014388602|0.0183169733|0.0415685555|0.0414778509,-0.0632852118|0|-0.100289017|-0.107124876|-0.0867394107|-0.0854668465,0.786757204|0.910042416|0.531627638|0.382488584|0.506399165|0.190475523,0.276209176|0.219345585|0.426638603,-0.00612726202|-0.228733748|0.0401490666,0.0033009257167577744
33,1.7000000000000002,-0.32601642441337364,0.3457258939743042,0.07211527973413467,0.18849416077136993,0.3152432143688202,0.35,5,0,0,0,0.2077929973602295,4.327394485473633,62.34483337402344,0.3499999940395355,0.7073724513736387,0.056589796109891094,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.267035942917942,0,1,12,workspace_x_lower|joint_3_acceleration_lower,workspace_x_lower,0,0,1,solved,osqp,4.76237239253538e-08,valid,0.056589796109891094,0.209477827|0.224477825|0.15596669|0.113499909|0.135767205|0.0565897961,0.329477827|0.344477825|0.27596669|0.233499909|0.255767205|0.176589796,0.329477827|0.344477825|0.27596669|0.233499909|0.255767205|0.176589796,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0103939985|0.0258630819|0.0660536181|0.0661216381,-0.0580025312|0|-0.0950822459|-0.101512911|-0.0807507121|-0.0777439183,0.779908776|0.897911298|0.518390517|0.378349808|0.528371726|0.214736904,0.275902689|0.207908824|0.428645968,-0.00612726202|-0.228733748|0.0401490666,0.0030118972063064575
34,1.75,-0.3104324184052007,0.3322848379611969,0.07034797221422195,0.187464639544487,0.3046969771385193,0.35,5,0,0,0,0.21871891617774963,0.7838457226753235,72.4442367553711,0.3499999940395355,0.7024941918013661,0.05619953534410929,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.26792208322744887,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.639052016705905e-08,valid,0.05619953534410929,0.206711655|0.221711655|0.150825835|0.109843297|0.135162495|0.0561995353,0.326711655|0.341711655|0.270825835|0.229843297|0.255162495|0.176199535,0.326711655|0.341711655|0.270825835|0.229843297|0.255162495|0.176199535,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0101193585|0.0254158573|0.0682982283|0.069172635,-0.0526221259|0|-0.0896005614|-0.0955478739|-0.0744474067|-0.0695819962,0.774224493|0.886846619|0.503583419|0.369241173|0.534500804|0.22438878,0.275596201|0.196472064|0.430653334,-0.00612726202|-0.228733748|0.0401490666,0.00211326964199543
35,1.8,-0.30965083177013597,0.3292331397533417,0.06873498857021332,0.1867356151342392,0.3046911060810089,0.35,5,0,0,0,0.2160995751619339,0.15492907166481018,15.214548110961914,0.3499999940395355,0.7047018317574,0.056376146540592004,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.27114852317269195,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.59325794331146e-08,valid,0.056376146540592004,0.204216803|0.219216803|0.145977632|0.10646878|0.134984089|0.0563761465,0.324216803|0.339216803|0.265977632|0.22646878|0.254984089|0.176376147,0.324216803|0.339216803|0.265977632|0.22646878|0.254984089|0.176376147,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0106994871|0.0232276124|0.0654724846|0.0672348277,-0.0471509654|0|-0.0839189027|-0.0893371006|-0.0679802558|-0.0612204476,0.769716246|0.876867211|0.489292137|0.359765633|0.537428583|0.231518966,0.275289714|0.185035303|0.432660699,-0.00612726202|-0.228733748|0.0401490666,0.0019889138638973236
36,1.85,-0.30809951432270993,0.3252534568309784,0.0672789216041565,0.18631936609745026,0.3038772940635681,0.35,5,0,0,0,0.21359746158123016,0.15350233018398285,0.13357222080230713,0.3499999940395355,0.7109983128587644,0.056879865028701154,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.2740196997460382,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.5392413178073354e-08,valid,0.056879865028701154,0.20199762|0.21699762|0.141389264|0.103303273|0.134994365|0.056879865,0.32199762|0.33699762|0.261389264|0.223303273|0.254994365|0.176879865,0.32199762|0.33699762|0.261389264|0.223303273|0.254994365|0.176879865,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0112440493|0.0211854041|0.0627910051|0.0654114753,-0.0415967438|0|-0.0780559217|-0.0829074934|-0.0613900022|-0.0527244108,0.766393735|0.867990479|0.476257086|0.351491003|0.541378462|0.240206525,0.274983227|0.173598543|0.434668064,-0.00612726202|-0.228733748|0.0401490666,0.001986537128686905
37,1.9000000000000001,-0.3063508571260707,0.3209831714630127,0.0659821480512619,0.18622992932796478,0.302858829498291,0.35,5,0,0,0,0.21121850609779358,0.15237756073474884,0.11776798963546753,0.3499999940395355,0.7214906653955726,0.05771925323164581,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.2765701074843045,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.4765932354475305e-08,valid,0.05771925323164581,0.200058052|0.215058052|0.137071002|0.100362757|0.135203279|0.0577192532,0.320058052|0.335058052|0.257071002|0.220362757|0.255203279|0.177719253,0.320058052|0.335058052|0.257071002|0.220362757|0.255203279|0.177719253,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0117598661|0.0192715345|0.0602451047|0.0636957884,-0.0359678442|0|-0.0720153443|-0.0762656168|-0.054689516|-0.0441228945,0.764264363|0.860232207|0.464508798|0.344456947|0.546368706|0.250449907,0.27467674|0.162161782|0.436675429,-0.00612726202|-0.228733748|0.0401490666,0.0021985555067658424
38,1.9500000000000002,-0.30505436425192617,0.3170824944972992,0.06484656035900116,0.18648017942905426,0.30225899815559387,0.35,5,0,0,0,0.20896895229816437,0.1515069156885147,0.10082775354385376,0.3500000238418579,0.7363037968600761,0.05890430374880609,1,1,0,0,0.24544781711868352,0.3500000238418579,filtered,0.2788389150958111,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.4065345695259994e-08,valid,0.05890430374880609,0.19840161|0.21340161|0.133032912|0.0976639051|0.135622876|0.0589043037,0.31840161|0.33340161|0.253032912|0.217663905|0.255622876|0.178904304,0.31840161|0.33340161|0.253032912|0.217663905|0.255622876|0.178904304,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.012255212|0.0174653918|0.0578218807|0.0620783831,-0.0302732886|0|-0.0658024949|-0.0694202071|-0.0478925346|-0.0354462296,0.763333151|0.853606439|0.45407394|0.338700805|0.55242085|0.262249368,0.274370253|0.150725022|0.438682795,-0.00612726202|-0.228733748|0.0401490666,0.0030460990965366364
39,2.0,-0.30297691371504054,0.31233838200569153,0.0638730451464653,0.18708039820194244,0.30082544684410095,0.35,5,0,0,0,0.2068566232919693,0.15078933537006378,0.08642825484275818,0.3499999940395355,0.75554485706356,0.060443588565084805,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.2808585417073239,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.3301451927357446e-08,valid,0.060443588565084805,0.197031339|0.212031337|0.129284455|0.0952222352|0.136264197|0.0604435886,0.317031339|0.332031337|0.249284455|0.215222235|0.256264197|0.180443589,0.317031339|0.332031337|0.249284455|0.215222235|0.256264197|0.180443589,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0127373655|0.0157491517|0.0555099738|0.0605520706,-0.0245226781|0|-0.0594244267|-0.0623824296|-0.0410138807|-0.026726149,0.763602679|0.848125348|0.444976027|0.334255663|0.559552881|0.275600276,0.274063766|0.139288262|0.44069016,-0.00612726202|-0.228733748|0.0401490666,0.0029025841504335403
40,2.0500000000000003,-0.3001354913668135,0.3067822754383087,0.06306178867816925,0.18803946673870087,0.2985496520996094,0.35,5,0,0,0,0.20489126443862915,0.1501324474811554,0.07558117806911469,0.3499999940395355,0.7792836410736289,0.06234269128589032,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.282650517139976,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.248346438702477e-08,valid,0.06234269128589032,0.195949792|0.210949792|0.12583439|0.0930512741|0.137136106|0.0623426913,0.315949792|0.330949792|0.24583439|0.213051274|0.257136106|0.182342691,0.315949792|0.330949792|0.24583439|0.213051274|0.257136106|0.182342691,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0132115332|0.0141101588|0.0533015699|0.0591137666,-0.0187261196|0|-0.0528900666|-0.0551658886|-0.0340692355|-0.0179951352,0.765073048|0.843799168|0.437235959|0.331149367|0.567776759|0.290489396,0.273757279|0.127851501|0.442697525,-0.00612726202|-0.228733748|0.0401490666,0.003213861957192421
41,2.1,-0.29654810344986976,0.3004567623138428,0.06241171434521675,0.1893647462129593,0.2954346835613251,0.35,5,0,0,0,0.20308303833007812,0.1494976282119751,0.06595969945192337,0.3499999940395355,0.8075717517514666,0.06460574014011733,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.28423342328637796,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.161969790333897e-08,valid,0.06460574014011733,0.195159017|0.210159017|0.122690737|0.0911634878|0.138246563|0.0646057401,0.315159017|0.330159017|0.242690737|0.211163488|0.258246563|0.18460574,0.315159017|0.330159017|0.242690737|0.211163488|0.258246563|0.18460574,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0136824164|0.0125371352|0.0511895159|0.05776117,-0.01289418|0|-0.0462101568|-0.0477866155|-0.027075017|-0.00928572289,0.767741889|0.840636069|0.430870374|0.329404471|0.57710075|0.306898408,0.273450792|0.116414815|0.44470489,-0.00612726202|-0.228733748|0.0401490666,0.0020815180614590645
42,2.15,-0.29265441907366646,0.29382166266441345,0.06192072480916977,0.19106213748455048,0.2914949655532837,0.35,5,0,0,0,0.20144246518611908,0.14885349571704865,0.05814031511545181,0.3499999940395355,0.8404407073923661,0.06723525659138929,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.28562025916648986,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.071728636889779e-08,valid,0.06723525659138929,0.194660501|0.209660486|0.119860605|0.0895698186|0.139602575|0.0672352566,0.314660501|0.329660486|0.239860605|0.209569819|0.259602575|0.187235257,0.314660501|0.329660486|0.239860605|0.209569819|0.259602575|0.187235257,0.15|0.15|0.15|0.15|0.15|0.15,0|0|-0.0141535689|0.0110214719|0.0491680398|0.0564937835,-0.00703769153|0|-0.0393972108|-0.0402628922|-0.0200480321|-0.000629787096,0.771604312|0.838641944|0.425891641|0.329037854|0.587530308|0.324805023,0.273144305|0.104978144|0.446712255,-0.00612726202|-0.228733748|0.0401490666,0.002044425345957279
43,2.2,-0.2885050347777595,0.28740769624710083,0.061560604721307755,0.19314958155155182,0.2867257297039032,0.35,5,0,0,0,0.20059266686439514,0.028983592987060547,2.6069138050079346,0.3499999940395355,0.875710078880259,0.07005680631042072,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.28639336534574655,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.991351895066102e-08,valid,0.07005680631042072,0.194455191|0.209455191|0.117350357|0.0882798961|0.141209845|0.0700568063,0.314455191|0.329455191|0.237350357|0.208279896|0.261209845|0.190056806,0.314455191|0.329455191|0.237350357|0.208279896|0.261209845|0.190056806,0.15|0.15|0.15|0.15|0.15|0.105818447,0|0|-0.0144781023|0.00984281914|0.0475646614|0.0558487916,-0.00116774041|0|-0.0324654303|-0.0326151017|-0.0130054165|-4.7696599e-19,0.776653025|0.837820766|0.422457896|0.330347302|0.599398623|0.336076017,0.272837818|0.0935414732|0.448719621,-0.00612726202|-0.228733748|0.0401490666,0.0021042656153440475
44,2.25,-0.2845427549944728,0.281205952167511,0.06132807582616806,0.19562123715877533,0.2811849117279053,0.35,5,0,0,0,0.19980460405349731,0.02391033060848713,0.20805053412914276,0.3499999940395355,0.9106105809114196,0.07284884647291356,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.2870839175441349,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.027597314448968e-08,valid,0.07284884647291356,0.194449245|0.209449245|0.115173825|0.0873161288|0.143087719|0.0728488465,0.314449245|0.329449245|0.235173825|0.207316129|0.263087719|0.192848846,0.314449245|0.329449245|0.235173825|0.207316129|0.263087719|0.192848846,0.109941535|0.109941535|0.15|0.15|0.15|0.0581097971,0|0|-0.0147718996|0.00871670125|0.0459914793|0.0552687917,3.42140099e-19|0|-0.025414631|-0.0248689229|-0.0060017161|3.59311666e-18,0.777796981|0.837796981|0.42050877|0.333112294|0.612340638|0.346664178,0.272531331|0.0821048021|0.450726986,-0.00612726202|-0.228733748|0.0401490666,0.0025200266391038895
45,2.3000000000000003,-0.2805205593768221,0.2749413847923279,0.06122157350182533,0.19846875965595245,0.2749413549900055,0.35,5,0,0,0,0.199022576212883,0.02330205775797367,0.01788446679711342,0.3499999940395355,0.9451467611992691,0.07561174089594153,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.28773685759241097,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.3233572343947136e-08,valid,0.07561174089594153,0.194449104|0.209449104|0.113337965|0.0866853691|0.145232013|0.0756117409,0.314449104|0.329449104|0.233337965|0.206685369|0.265232013|0.195611741,0.314449104|0.329449104|0.233337965|0.206685369|0.265232013|0.195611741,0.0599416556|0.0599416556|0.15|0.15|0.143365588|0.0103721537,0|0|-0.0150457123|0.00761976379|0.0444486569|0.0547064394,7.25114797e-20|0|-0.0182608937|-0.0170475237|-1.22647443e-17|-5.44438823e-18,0.777796415|0.837796415|0.420045253|0.337313717|0.625376709|0.357153403,0.272224844|0.0706681311|0.452734351,-0.00612726202|-0.228733748|0.0401490666,0.002774449996650219
46,2.35,-0.27621988361130123,0.2680771052837372,0.06125694140791893,0.20167936384677887,0.26807713508605957,0.35,5,0,0,0,0.19773554801940918,0.11533761024475098,2.141982078552246,0.3499999940395355,0.9808593439919737,0.0784687475193579,1,1,0,0,0.24544781711868352,0.3499999940395355,filtered,0.2887093986831979,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.041656823468778e-08,valid,0.0784687475193579,0.194448962|0.209448962|0.111848623|0.0863923193|0.147433035|0.0784687475,0.314448962|0.329448962|0.231848623|0.206392319|0.267433035|0.198468748,0.314448962|0.329448962|0.231848623|0.206392319|0.267433035|0.198468748,0.00994177757|0.00994177757|0.15|0.15|0.0947424461|0,0|0|-0.0154607382|0.00632871682|0.0428798922|0.0537295704,3.73752461e-18|0|-0.0110230206|-0.00917498591|-6.53031507e-18|0.00654231618,0.777795849|0.837795849|0.420910732|0.342723008|0.632612031|0.374146877,0.271918356|0.0592314601|0.454741716,-0.00612726202|-0.228733748|0.0401490666,0.003326413221657276
47,2.4000000000000004,-0.2553073129302209,0.26401659846305847,0.060325466096401215,0.2044847458600998,0.2622278034687042,0.35,5,0,0,0,0.22274942696094513,2.7909610271453857,57.61322784423828,0.22274942696094513,1.0,0.08167937537009085,0,1,1,0,0.24544781711868352,0.0,passthrough,1.557228906397942e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.08167937537009085,0.194543055|0.209543055|0.110701798|0.0864294944|0.149555717|0.0816793754,0.314543055|0.329543055|0.230701798|0.206429494|0.269555717|0.201679375,0.314543055|0.329543055|0.230701798|0.206429494|0.269555717|0.201679375,0|0|0.15|0.15|0.0458087966|0,0|0|-0.0188166429|-0.00179324788|0.0329876216|0.0383889017,0.00470441321|0|-0.00373432628|-0.00127436618|-5.82108421e-18|0.0148033486,0.782876635|0.838172222|0.420256222|0.342650364|0.63121049|0.379909752,0.271611869|0.0477947891|0.456749082,-0.00612726202|-0.228733748|0.0401490666,0.0020475871860980988
48,2.45,-0.25680209972814966,0.26192840933799744,0.059642985463142395,0.2065647691488266,0.2612794041633606,0.35,3,0,0,0,0.23237569630146027,0.6615917086601257,49.202396392822266,0.23237569630146027,1.0,0.08448474349160384,0,1,1,0,0.24544781711868352,0.0,passthrough,2.2270540451998994e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.08448474349160384,0.194924774|0.209924762|0.109713951|0.0863243326|0.151189794|0.0844847435,0.314924774|0.329924762|0.229713951|0.206324333|0.271189794|0.204484743,0.314924774|0.329924762|0.229713951|0.206324333|0.271189794|0.204484743,0|0|0.124441985|0.109946216|0.000670270808|0,0|0|-0.0193759162|-0.00136773365|0.0337915917|0.0368098729,0.0105676083|0|-1.99335921e-17|2.52873228e-17|4.3549074e-19|0.0218827751,0.790266706|0.83969905|0.419479887|0.343929597|0.638550768|0.396631622,0.271305382|0.0363581181|0.458756447,-0.00612726202|-0.228733748|0.0401490666,0.0021910900250077248
49,2.5,-0.25505466665948906,0.26210057735443115,0.05885674059391022,0.20589880645275116,0.26206740736961365,0.35,3,0,0,0,0.20538289844989777,1.3351596593856812,30.538339614868164,0.20538289844989777,1.0,0.0862447565028765,0,1,1,0,0.24544781711868352,0.0,passthrough,2.9635097497802234e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.0862447565028765,0.195599194|0.210599194|0.108741473|0.0862447565|0.153001883|0.0875558219,0.315599194|0.330599194|0.228741473|0.206244757|0.273001883|0.207555822,0.315599194|0.330599194|0.228741473|0.206244757|0.273001883|0.207555822,0|0|0.0738845688|0.0622138237|0|0,0|0|-0.0200319663|-0.00713842241|0.0232580965|0.0282753302,0.0164106502|0|3.45832561e-17|-9.9261231e-18|0.00622588421|0.0287944686,0.798807427|0.842396777|0.414933926|0.337840604|0.641491511|0.407293086,0.270998895|0.024921434|0.460763812,-0.00612726202|-0.228733748|0.0401490666,0.0022399285808205605
50,2.5500000000000003,-0.23686529667530098,0.26886284351348877,0.05669455975294113,0.20452569425106049,0.26886287331581116,0.35,3,0,0,0,0.21381205320358276,2.2207252979278564,28.115942001342773,0.21381205320358276,1.0,0.08588250043911022,0,1,1,0,0.24544781711868352,0.0,passthrough,4.0450409603708156e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.08588250043911022,0.196565033|0.211565033|0.107738049|0.0858825004|0.15461885|0.0905686755,0.316565033|0.331565033|0.227738049|0.2058825|0.27461885|0.210568676,0.316565033|0.331565033|0.227738049|0.2058825|0.27461885|0.210568676,0|0|0.0239529427|0.0140382158|0|0,0|0|-0.0307275362|-0.02909575|-0.000475035474|0.0112690169,0.0222225709|0|8.12532485e-18|2.63418809e-18|0.0127359565|0.036042862,0.808482701|0.846260131|0.40022466|0.314434252|0.630736322|0.409586581,0.270692408|0.0134847406|0.462771177,-0.00612726202|-0.228733748|0.0401490666,0.002134750597178936
51,2.6,19.775972885555166,0.2729071378707886,0.0536457784473896,0.20299141108989716,0.27290719747543335,0.35,3,0,0,1,0.25247853994369507,1.5566020011901855,24.935258865356445,0.25247853994369507,1.0,0.08452570485702604,0,1,1,0,0.24544781711868352,0.0,passthrough,5.638408392990717e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.08452570485702604,0.197820466|0.212820466|0.106244137|0.0845257049|0.155391762|0.0931313152,0.317820466|0.332820466|0.226244137|0.204525705|0.275391762|0.213131315,0.317820466|0.332820466|0.226244137|0.204525705|0.275391762|0.213131315,0|0|0|0|0|0,0|0|-0.0336327629|-0.0405094162|-0.017234503|-0.00208445528,0.0279926914|0|0.00374899459|0.0057492844|0.0194894439|0.0438678371,0.819274556|0.851281864|0.395092781|0.303342688|0.62382199|0.414308643,0.270385921|0.00204805052|0.464778543,-0.00612726202|-0.228733748|0.0401490666,0.003253732807934284
