step,time,reward,cost,goal_error_norm,d_min,risk_global,beta,closest_link,safety_violation,collision,success,qdot_norm,acc_norm,jerk_norm,qdot_requested_norm,risk_speed_scale,risk_speed_h_min_m,recovery_active,recovery_triggered,recovery_success,recovery_command_norm,safety_filter_status,safety_filter_intervention_norm,safety_filter_safe_stop,safety_filter_active_constraints,safety_filter_constraint_count,safety_filter_active_constraint_categories,safety_filter_max_constraint_category,safety_filter_projection_iterations,safety_filter_fallback_used,safety_filter_qp_solver_used,safety_filter_qp_solver_status,safety_filter_fallback_stage,safety_filter_max_constraint_violation,predictive_risk_status,predictive_h_min_m,safety_filter_solve_time_s
10,0.55,-0.36804444506267403,0.3544462025165558,0.3902718424797058,0.27653852105140686,0.3128904700279236,0.35,2,0,0,0,1.0533643960952759,4.9584760665893555,49.298561096191406,1.0459635257720947,1.0,0.13210685754335472,0,0,0,0.0,filtered,0.062127757130379324,0,0,12,joint_5_acceleration_lower,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.13210685754335472,0.0029598642140626907
11,0.6000000000000001,-0.40156527236106293,0.35412880778312683,0.3769754469394684,0.2679169476032257,0.3127395808696747,0.35,2,0,0,0,1.0604829788208008,5.050355434417725,77.21562194824219,1.0607061386108398,1.0,0.1244717203273622,0,0,0,0.0,filtered,0.005092720687389363,0,0,12,joint_5_acceleration_lower,workspace_z_upper,1,0,0,inaccurate_solution,,0.0,valid,0.1244717203273622,0.004502617754042149
12,0.65,-0.45312565627185397,0.346900075674057,0.36779263615608215,0.26030099391937256,0.3066461980342865,0.35,2,0,0,0,1.0643818378448486,3.1198208332061768,61.730804443359375,1.0643815994262695,1.0,0.1179237157245579,0,0,0,0.0,filtered,4.958479207916931e-07,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1179237157245579,0.0030692489817738533
13,0.7000000000000001,-0.5409545142266592,0.3390626311302185,0.364198237657547,0.2538430392742157,0.29532328248023987,0.35,2,0,0,0,1.04656982421875,3.6198666095733643,61.56100845336914,1.04656982421875,1.0,0.11264558122290219,0,0,0,0.0,filtered,1.2210645747884416e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11264558122290219,0.002781219780445099
14,0.75,-0.6669886000155567,0.3554065227508545,0.3665367066860199,0.24872608482837677,0.3076933026313782,0.35,2,0,0,0,1.0514225959777832,2.8130412101745605,38.43457794189453,1.0514225959777832,1.0,0.1087861814955427,0,0,0,0.0,passthrough,1.1137739192923003e-09,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.1087861814955427,0.002957361750304699
15,0.8,-0.7425143127212834,0.34574443101882935,0.37307009100914,0.24502097070217133,0.29521888494491577,0.35,2,0,0,0,1.0606874227523804,2.8396799564361572,70.41458129882812,1.0606874227523804,1.0,0.10650641045523829,0,0,0,0.0,passthrough,9.726056723404838e-09,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.10650641045523829,0.0028886152431368828
16,0.8500000000000001,-0.7670643762151224,0.3226735591888428,0.381567120552063,0.24243156611919403,0.2708401679992676,0.35,2,0,0,0,1.00328528881073,1.6042141914367676,57.18757629394531,1.023805856704712,1.0,0.1058174435055877,0,0,0,0.0,filtered,0.026387736739575927,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.4553187765997677e-08,valid,0.1058174435055877,0.002920360304415226
17,0.9,-0.7253967891513811,0.3137093186378479,0.3875673711299896,0.23987530171871185,0.26125240325927734,0.35,2,0,0,0,0.7907814979553223,5.7149152755737305,92.99495697021484,0.9183133840560913,1.0,0.10629899271033305,0,0,0,0.0,filtered,0.16223715398882518,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.294827226138722e-08,valid,0.10629899271033305,0.0029504578560590744
18,0.9500000000000001,-0.6792460796199433,0.31703847646713257,0.39060574769973755,0.2369958907365799,0.26411721110343933,0.35,2,0,0,0,0.7298957705497742,4.869419574737549,47.24451446533203,0.8815008997917175,1.0,0.10662996030793986,0,0,0,0.0,filtered,0.21713799805132925,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.821267412027154e-08,valid,0.10662996030793986,0.002840549685060978
19,1.0,-0.6773811496562165,0.33609312772750854,0.39242053031921387,0.2340843826532364,0.2826768457889557,0.35,2,0,0,0,0.704430103302002,2.5183119773864746,64.26078796386719,0.8281765580177307,1.0,0.10642767981058626,0,0,0,0.0,filtered,0.20714194126836222,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,5.5314323316180136e-08,valid,0.10642767981058626,0.002791508100926876
20,1.05,-0.6995801025305834,0.36145392060279846,0.3939289450645447,0.231451615691185,0.307536244392395,0.35,2,0,0,0,0.6665209531784058,2.479292154312134,43.46706771850586,0.779343843460083,1.0,0.10605745702023062,0,0,0,0.0,filtered,0.21188487936127992,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.850320292626442e-08,valid,0.10605745702023062,0.002929230220615864
21,1.1,-0.7375541298671755,0.3925434350967407,0.3956771194934845,0.22927246987819672,0.3381568193435669,0.35,2,0,0,0,0.6414779424667358,2.0561840534210205,24.34160804748535,0.7562873959541321,1.0,0.10588885103866824,0,0,0,0.0,filtered,0.2365755430450997,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.685053020536678e-08,valid,0.10588885103866824,0.0029806187376379967
22,1.1500000000000001,-0.7625210324167865,0.41838181018829346,0.39725205302238464,0.22751958668231964,0.36371663212776184,0.35,2,0,0,0,0.6373053789138794,1.3116074800491333,29.315523147583008,0.7527997493743896,1.0,0.0997281188755183,0,0,0,0.0,filtered,0.2621255038616939,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.567418981915594e-08,valid,0.0997281188755183,0.0028122561052441597
23,1.2000000000000002,-0.7677161866823008,0.4339507520198822,0.3981657028198242,0.22612570226192474,0.3794340193271637,0.35,2,0,0,0,0.657700777053833,1.574434757232666,37.302467346191406,0.7645019888877869,1.0,0.09301547063083221,0,0,0,0.0,filtered,0.27467709009917696,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,4.286450894230853e-08,valid,0.09301547063083221,0.0028901277109980583
24,1.25,-0.7716787426098757,0.44710373878479004,0.39854204654693604,0.22515137493610382,0.3932892680168152,0.35,2,0,0,0,0.6607509851455688,1.1370619535446167,12.835647583007812,0.7580876350402832,1.0,0.08661840393071435,0,0,0,0.0,filtered,0.27706682157464246,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.9013942340626606e-08,valid,0.08661840393071435,0.00291362963616848
25,1.3,-0.7726200483806054,0.46143341064453125,0.39820754528045654,0.22131766378879547,0.4088234007358551,0.35,5,0,0,0,0.6505785584449768,0.831638753414154,17.196508407592773,0.7400748133659363,1.0,0.08065800919837057,0,0,0,0.0,filtered,0.27549073530112483,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,3.4945023548449416e-08,valid,0.08065800919837057,0.0027550403028726578
26,1.35,-0.7739950873713932,0.4732746183872223,0.39735978841781616,0.21396221220493317,0.422497034072876,0.35,5,0,0,0,0.5988563299179077,1.380179762840271,19.278614044189453,0.675390362739563,0.9380302354124403,0.07504241883299523,0,0,0,0.0,filtered,0.24981764494691167,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,2.9376826325699934e-08,valid,0.07504241883299523,0.002898711711168289
27,1.4000000000000001,-0.7728517336421739,0.4798426628112793,0.39617958664894104,0.20716895163059235,0.4316787123680115,0.35,5,0,0,0,0.5249693393707275,1.833501935005188,12.83155345916748,0.5926858186721802,0.8735372716783256,0.06988298173426605,0,0,0,0.0,filtered,0.2246730208903527,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,2.4930575270865063e-08,valid,0.06988298173426605,0.0029253242537379265
28,1.4500000000000002,-0.768121768630502,0.48217231035232544,0.39473220705986023,0.20101381838321686,0.43744757771492004,0.35,5,0,0,0,0.45386210083961487,1.9371635913848877,5.705339431762695,0.5152930617332458,0.8171653054122201,0.0653732244329776,0,0,0,0.0,filtered,0.20329180401307764,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,2.1508202587006142e-08,valid,0.0653732244329776,0.002920667640864849
29,1.5,-0.7477931255714065,0.47897472977638245,0.39252376556396484,0.1956033855676651,0.4382910430431366,0.35,5,0,0,0,0.41314804553985596,2.0506820678710938,18.928190231323242,0.4644422233104706,0.7698748754063164,0.061589990032505315,0,0,0,0.0,filtered,0.1794041401167795,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.8738710111376733e-08,valid,0.061589990032505315,0.0028500044718384743
30,1.55,-0.7209437467441785,0.4662312865257263,0.3897700309753418,0.19107069075107574,0.43019822239875793,0.35,5,0,0,0,0.38314512372016907,2.093630075454712,14.73426342010498,0.4142792820930481,0.7317771028326894,0.05854216822661515,0,0,0,0.0,filtered,0.13159589992545012,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,1.3610461802732177e-08,valid,0.05854216822661515,0.0028328746557235718
31,1.6,-0.6888737154883945,0.44257545471191406,0.3868120014667511,0.18746589124202728,0.4118120074272156,0.35,5,0,0,0,0.3808940052986145,1.7197178602218628,15.721746444702148,0.3876407742500305,0.7046589055538819,0.05637271244431055,0,0,0,0.0,filtered,0.05277677773417063,0,1,12,workspace_x_lower,workspace_x_lower,2,0,0,inaccurate_solution,,0.0,valid,0.05637271244431055,0.0030483631417155266
32,1.6500000000000001,-0.6545891546600389,0.41744524240493774,0.38362637162208557,0.18458648025989532,0.39236199855804443,0.35,5,0,0,0,0.38624176383018494,1.2118723392486572,13.662872314453125,0.3876410722732544,0.6895532041620421,0.055164256332963374,0,0,0,0.0,filtered,0.019474380294416452,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,4.1846451025173703e-07,valid,0.055164256332963374,0.0028947507962584496
33,1.7000000000000002,-0.6285889974763521,0.39859575033187866,0.3803272843360901,0.18215738236904144,0.3795032203197479,0.35,5,0,0,0,0.39022499322891235,0.8895609974861145,16.768991470336914,0.3904000222682953,0.6836719114510902,0.05469375291608722,0,0,0,0.0,filtered,0.0041717597066190165,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,7.993845796069876e-08,valid,0.05469375291608722,0.002904048189520836
34,1.75,-0.6020413163261685,0.37873929738998413,0.3769418001174927,0.1801155060529709,0.36587104201316833,0.35,5,0,0,0,0.39353233575820923,0.8396041393280029,4.52311372756958,0.3935639560222626,0.6837752471465067,0.05470201977172054,0,0,0,0.0,filtered,0.0010562197320116158,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.05470201977172054,0.002816803753376007
35,1.8,-0.5828518784139585,0.3695695102214813,0.37330362200737,0.17826010286808014,0.36227303743362427,0.35,5,0,0,0,0.4002240002155304,0.7641057968139648,6.37412691116333,0.4002240002155304,0.689050110906501,0.055124008872520086,0,0,0,0.0,filtered,1.059616165942542e-08,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.055124008872520086,0.002851191908121109
36,1.85,-0.5656230095014798,0.36847826838493347,0.36911579966545105,0.17648808658123016,0.36512306332588196,0.35,5,0,0,0,0.41585272550582886,0.5709303617477417,12.256382942199707,0.41585272550582886,0.6930962806063461,0.05544770244850769,0,0,0,0.0,passthrough,6.496827284492272e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.05544770244850769,0.002762394957244396
37,1.9000000000000001,-0.5501227609491892,0.36987656354904175,0.36437588930130005,0.17477931082248688,0.3689238131046295,0.35,5,0,0,0,0.4267027974128723,0.5000654458999634,4.55647087097168,0.4267027974128723,0.690070496105263,0.05520563968842104,0,0,0,0.0,passthrough,6.692258546651521e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.05520563968842104,0.002807777374982834
38,1.9500000000000002,-0.5284846017800763,0.36208367347717285,0.35927730798721313,0.17327453196048737,0.3620687425136566,0.35,5,0,0,0,0.43143561482429504,0.38760659098625183,4.270683288574219,0.43143561482429504,0.6802361311671101,0.054418890493368816,0,0,0,0.0,passthrough,6.768706289088157e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.054418890493368816,0.0028798552230000496
39,2.0,-0.50847360816043,0.3562532961368561,0.3538225293159485,0.17194242775440216,0.3562532961368561,0.35,5,0,0,0,0.4379010498523712,0.50560462474823,3.205322027206421,0.4379010498523712,0.6658615840282368,0.05326892672225894,0,0,0,0.0,passthrough,6.969294442828964e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.05326892672225894,0.0028294380754232407
40,2.0500000000000003,-0.48844686148951977,0.3463216722011566,0.3482425808906555,0.17091821134090424,0.3463216722011566,0.35,5,0,0,0,0.43419718742370605,0.4297749698162079,6.042644023895264,0.43419718742370605,0.6492802871800079,0.05194242297440063,0,0,0,0.0,passthrough,7.048545161448221e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.05194242297440063,0.0028725750744342804
41,2.1,-0.4802591068673544,0.3461611270904541,0.3426451086997986,0.17023901641368866,0.3461610972881317,0.35,5,0,0,0,0.4305267930030823,0.6413905024528503,10.397547721862793,0.4305267930030823,0.6364775527602885,0.05091820422082308,0,0,0,0.0,passthrough,7.38260677369591e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05091820422082308,0.002890397794544697
42,2.15,-0.4727080554442571,0.3441847264766693,0.33715397119522095,0.17013542354106903,0.34418466687202454,0.35,5,0,0,0,0.42105308175086975,0.4266551733016968,11.590982437133789,0.42105308175086975,0.627987602390288,0.05023900819122304,0,0,0,0.0,passthrough,7.289084617488093e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05023900819122304,0.002775506116449833
43,2.2,-0.46702537080822626,0.3424641191959381,0.3318381905555725,0.17076413333415985,0.3424641489982605,0.35,5,0,0,0,0.41336143016815186,0.3483346700668335,3.5643930435180664,0.41336143016815186,0.6266924962724237,0.0501353997017939,0,0,0,0.0,passthrough,7.139024096701331e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.0501353997017939,0.0028295833617448807
44,2.25,-0.4589711697539724,0.3388662338256836,0.32665419578552246,0.17208965122699738,0.3388662040233612,0.35,5,0,0,0,0.41099846363067627,0.330371618270874,4.205721855163574,0.41099846363067627,0.6345518370278805,0.050764146962230444,0,0,0,0.0,passthrough,7.152540727344757e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.050764146962230444,0.0027946028858423233
45,2.3000000000000003,-0.4493308860392426,0.33349984884262085,0.3215961456298828,0.17409424483776093,0.3334999084472656,0.35,5,0,0,0,0.4137480556964874,0.5270505547523499,4.420539379119873,0.4137480556964874,0.6511204207785708,0.05208963366228567,0,0,0,0.0,passthrough,7.301130858871527e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05208963366228567,0.002926851622760296
46,2.35,-0.43972169927728627,0.32608968019485474,0.31675809621810913,0.17691858112812042,0.32608968019485474,0.35,5,0,0,0,0.42564088106155396,0.6747255325317383,4.12304162979126,0.42564088106155396,0.6761782314186348,0.054094258513490784,0,0,0,0.0,passthrough,7.630489180467791e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.054094258513490784,0.002767433412373066
47,2.4000000000000004,-0.4306367299457591,0.31623226404190063,0.312275230884552,0.18078173696994781,0.31623226404190063,0.35,5,0,0,0,0.45008137822151184,0.8025102019309998,5.675878524780273,0.45008137822151184,0.7114822208344768,0.05691857766675815,0,0,0,0.0,passthrough,8.180231671274679e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.05691857766675815,0.002896101213991642
48,2.45,-0.4225755654412208,0.30378255248069763,0.30830687284469604,0.18584556877613068,0.30378252267837524,0.35,5,0,0,0,0.4862329363822937,1.0825986862182617,6.034938812255859,0.4862329363822937,0.7597717217661205,0.06078173774128964,0,0,0,0.0,passthrough,8.921460765705311e-10,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.06078173774128964,0.0029362542554736137
49,2.5,-0.4105790846360015,0.28952381014823914,0.30470696091651917,0.19192050397396088,0.28952378034591675,0.35,5,0,0,0,0.5344501733779907,1.2689567804336548,6.284774303436279,0.5344501733779907,0.8230694979538787,0.0658455598363103,0,0,0,0.0,passthrough,9.697539937485696e-10,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.0658455598363103,0.002779184840619564
50,2.5500000000000003,-0.38996293630916623,0.27495628595352173,0.30101776123046875,0.1984618753194809,0.27495628595352173,0.35,5,0,0,0,0.5947663187980652,1.374261736869812,8.512266159057617,0.597055196762085,0.8990061832278031,0.07192049465822425,0,0,0,0.0,filtered,0.012822769059787352,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,8.168981527334473e-08,valid,0.07192049465822425,0.0030249273404479027
51,2.6,-0.341118595018753,0.2641625702381134,0.2955714464187622,0.20354951918125153,0.2641626298427582,0.35,5,0,0,0,0.6491992473602295,1.6270571947097778,23.71758270263672,0.6578192114830017,0.9807732840386586,0.07846186272309269,0,0,0,0.0,filtered,0.05260568080105185,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,4.44500773723322e-07,valid,0.07846186272309269,0.0028947945684194565
52,2.6500000000000004,-0.29301954255639723,0.25712496042251587,0.28829070925712585,0.20698685944080353,0.2571249306201935,0.35,5,0,0,0,0.6599405407905579,2.692183017730713,43.50536346435547,0.6628926396369934,1.0,0.08354953015715494,0,0,0,0.0,filtered,0.02510924656802573,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,6.287019927581072e-08,valid,0.08354953015715494,0.002794470638036728
53,2.7,-0.2501541690666434,0.25342506170272827,0.27937597036361694,0.2088342159986496,0.25342506170272827,0.35,5,0,0,0,0.6692183613777161,3.3053619861602783,19.74700927734375,0.6710019707679749,1.0,0.08698684507549459,0,0,0,0.0,filtered,0.019278636446837267,0,1,12,workspace_x_lower,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.08698684507549459,0.0029127681627869606
54,2.75,-0.20800085738094937,0.25277233123779297,0.26881515979766846,0.20916308462619781,0.25277236104011536,0.35,5,0,0,0,0.7008200883865356,2.8283140659332275,48.421653747558594,0.7008195519447327,1.0,0.0888342230468982,0,0,0,0.0,filtered,5.664335019652029e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.0888342230468982,0.002845124341547489
55,2.8000000000000003,-0.21611355673285523,0.3448691964149475,0.25438013672828674,0.20570982992649078,0.3448692262172699,0.35,5,0,0,0,0.7754518389701843,4.069726943969727,59.401649475097656,0.7754513621330261,1.0,0.08916310368572589,0,0,0,0.0,filtered,7.292047638778606e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.08916310368572589,0.0029570329934358597
56,2.85,-0.24208607310310115,0.4427892565727234,0.23683549463748932,0.1997164636850357,0.442789226770401,0.35,5,0,0,0,0.8955880999565125,5.402102470397949,51.451847076416016,0.9002610445022583,1.0,0.08570984350423344,0,0,0,0.0,filtered,0.009659644762470677,0,0,12,,predictive_link_5,0,0,1,solved,osqp,1.0071265038602562e-07,valid,0.08570984350423344,0.002822364680469036
57,2.9000000000000004,-0.21814092323345904,0.4174383878707886,0.2203211784362793,0.19527463614940643,0.4174383878707886,0.35,5,0,0,0,0.874103307723999,2.962066173553467,107.647216796875,0.8767361044883728,0.9964556196616021,0.07971644957292817,0,0,0,0.0,filtered,0.00575903463055412,0,1,12,predictive_link_5,predictive_link_5,0,0,1,solved,osqp,7.614818953172175e-08,valid,0.07971644957292817,0.002961155027151108
58,2.95,-0.1980431008196718,0.3794856667518616,0.2054702341556549,0.19214420020580292,0.37948569655418396,0.35,5,0,0,0,0.7846941947937012,3.7926201820373535,99.2372055053711,0.824737012386322,0.9409328240566638,0.0752746259245331,0,0,0,0.0,filtered,0.0781183539854347,0,0,12,,predictive_link_5,0,0,1,solved,osqp,7.260033023093193e-07,valid,0.0752746259245331,0.0029509523883461952
59,3.0,-0.22183854942621936,0.38834133744239807,0.19203583896160126,0.19015152752399445,0.38834133744239807,0.35,5,0,0,0,0.691053569316864,3.9506940841674805,31.21967124938965,0.7197385430335999,0.9018024924777996,0.07214419939822397,0,0,0,0.0,filtered,0.05259077850479821,0,0,12,,predictive_link_5,0,0,1,solved,osqp,6.094257870015163e-07,valid,0.07214419939822397,0.0027941009029746056
60,3.0500000000000003,-0.1932069068852003,0.3157883882522583,0.18149127066135406,0.19142664968967438,0.3157883584499359,0.35,5,0,0,0,0.6017228364944458,3.664130449295044,50.755523681640625,0.6017228364944458,0.8768942840028562,0.0701515427202285,0,0,0,0.0,passthrough,1.3173994021556166e-09,0,0,12,,predictive_link_5,0,0,1,solved,osqp,0.0,valid,0.0701515427202285,0.0028975745663046837
61,3.1,-0.24750506027707858,0.27462685108184814,0.1763395220041275,0.1986139863729477,0.27462688088417053,0.35,5,0,0,0,0.5488560199737549,5.846734523773193,107.24751281738281,0.5465804934501648,0.8928331730290457,0.07142665384232366,0,0,0,0.0,filtered,0.01508175702362487,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.07142665384232366,0.0028220899403095245
62,3.1500000000000004,-0.31776389763562923,0.24752673506736755,0.17652985453605652,0.21183936297893524,0.24752677977085114,0.35,5,0,0,0,0.5890641808509827,6.697460651397705,43.50740051269531,0.5904492735862732,0.9826748999418634,0.07861399199534908,0,0,0,0.0,filtered,0.007202237357691195,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.07861399199534908,0.002936428412795067
63,3.2,-0.2914519313298366,0.22176708281040192,0.17677506804466248,0.22592474520206451,0.2217670977115631,0.35,5,0,0,0,0.6709321141242981,5.265126705169678,114.93455505371094,0.6709315180778503,1.0,0.09183937064686831,0,0,0,0.0,filtered,9.384468427748619e-07,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.09183937064686831,0.002909049391746521
64,3.25,-0.23531603786227595,0.20046745240688324,0.1751554161310196,0.23896609246730804,0.20046749711036682,0.35,5,0,0,0,0.7469956874847412,5.141479015350342,81.26024627685547,0.7469945549964905,1.0,0.10592474473050228,0,0,0,0.0,filtered,1.3365798567871621e-06,0,0,12,,workspace_x_lower,0,0,1,solved,osqp,0.0,valid,0.10592474473050228,0.002652173861861229
65,3.3000000000000003,-0.18561626358236027,0.18342642486095428,0.1718440055847168,0.25052759051322937,0.1834263950586319,0.35,5,0,0,0,0.7597190737724304,5.229248046875,75.21155548095703,0.7597190737724304,1.0,0.11896610086017984,0,0,0,0.0,filtered,3.1619401838305225e-08,0,0,12,,workspace_z_upper,0,0,1,solved,osqp,0.0,valid,0.11896610086017984,0.002931291237473488
