episode,reward,cost,length,success,collision,non_end_link_collision,final_position_error,completion_time,min_distance,mean_risk,max_risk,safety_violation_count,safety_violation_rate,safety_filter_intervention_rate,mean_safety_filter_intervention_norm,safety_filter_safe_stop_rate,safety_filter_infeasible_rate,safety_filter_projection_failure_rate,safety_filter_fallback_rate,safety_filter_qp_used_rate,safety_filter_qp_timeout_rate,safety_filter_compute_budget_stop_rate,predictive_near_miss_rate,min_predictive_h_m,mean_safety_filter_solve_time_s,max_safety_filter_solve_time_s,mean_safety_filter_predictive_risk_time_s,mean_safety_filter_jacobian_workspace_time_s,mean_safety_filter_projection_time_s,mean_action_variation,rms_acceleration,rms_jerk,recovery_triggered,recovery_success,recovery_steps,recovery_duration_s,initially_unsafe,initial_predictive_h_m
10,-69.90139092127892,48.53621003776789,240,0,0,0,0.1874512881040573,12.0,0.20984509587287903,0.19673433168791235,0.3935491740703583,0,0.0,0.6833333333333333,0.035949230959649005,0.0,0.0,0.0,0.0,0.9916666666666667,0.0,0.0,0.0,0.05649963702549651,0.004954517997490863,0.010055163875222206,0.0014162476911830405,0.0013737704372033476,0.0019803921304022273,0.1226004850701429,1.3098429441452026,32.58159637451172,1,1,20,1.0,0,0.34216919456549555
11,-173.5046403082189,66.1110525727272,240,0,0,0,0.6411585211753845,12.0,0.14326311647891998,0.2453760062965254,0.7509465217590332,0,0.0,0.7375,0.12415172778498071,0.016666666666666666,0.016666666666666666,0.0,0.0,0.95,0.0,0.0,0.0125,-0.03008234885783795,0.00483397642771403,0.009062457829713821,0.0012856022144357364,0.001225501112639904,0.0018267069632808368,0.10075685732299462,1.1899374723434448,27.424379348754883,1,1,97,4.8500000000000005,0,0.07552872226822568
12,-23.04516424211852,29.67956656217575,135,1,0,0,0.0485059879720211,6.75,0.20899681746959686,0.19692737101404756,0.456531822681427,0,0.0,0.7407407407407407,0.04684231525385276,0.0,0.0,0.0,0.0,0.9925925925925926,0.0,0.0,0.0,0.05899682235091139,0.0053408131693248396,0.007188971154391766,0.001540942979907548,0.001508234834505452,0.0021268759336736465,0.17920738737340328,1.670194149017334,31.09505844116211,1,1,7,0.35000000000000003,0,0.11892052189527744
13,-3.4511758966443935,21.605145569890738,82,1,0,0,0.051819637417793274,4.1000000000000005,0.17007292807102203,0.24334682360654925,0.4448120594024658,0,0.0,0.6097560975609756,0.05415838023066681,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005883384534620978,0.004587183956329416,0.00706865731626749,0.0012382370101787696,0.0011267905668696252,0.0016914970559499612,0.10647738370590093,1.21213698387146,23.2428035736084,1,1,37,1.85,0,0.13155314366239979
14,2.5011112209777835,15.174856649711728,110,1,0,0,0.052076857537031174,5.5,0.2589779496192932,0.13369256266477433,0.2678663432598114,0,0.0,0.7181818181818181,0.006392809297323893,0.0,0.0,0.0,0.0,0.990909090909091,0.0,0.0,0.0,0.10897795414400954,0.003813422682949088,0.005533020012080669,0.0010850521312518553,0.0010641742667013949,0.0015935152769088745,0.13683368074284358,1.2917752265930176,27.118858337402344,0,0,0,0.0,0,0.3477589656862665
15,-69.53545331066732,48.57524777017534,240,0,0,0,0.3264024555683136,12.0,0.1519934982061386,0.19134668607730418,0.6306264996528625,0,0.0,0.5875,0.03229982745987892,0.016666666666666666,0.016666666666666666,0.0,0.004166666666666667,0.9791666666666666,0.0,0.0,0.008333333333333333,-0.008111118748424934,0.004521082791810235,0.15289392601698637,0.001076801447197795,0.0010049763678883514,0.0022050270383867127,0.11043175591530599,1.1859134435653687,28.192638397216797,1,1,40,2.0,0,0.18825932020379055
16,-85.44224644925852,49.63138194195926,240,0,0,0,0.1868993192911148,12.0,0.16051609814167023,0.19422290555667132,0.48021963238716125,0,0.0,0.8458333333333333,0.12332941398206607,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0.005214861692965533,0.0038394582962306837,0.006913412362337112,0.0010322366142645478,0.000983909711552163,0.0015526754083111881,0.10892728751981243,1.1635007858276367,25.821054458618164,1,1,65,3.25,0,0.3146689396179114
17,-72.96158985591065,48.44354347139597,168,1,0,0,0.054706767201423645,8.4,0.16387461125850677,0.25628300365947543,0.4306311309337616,0,0.0,0.7857142857142857,0.20196989978558477,0.0,0.0,0.0,0.0,0.9880952380952381,0.0,0.0,0.0,0.000527595266061387,0.004522979786131708,0.0066616469994187355,0.00115734319912181,0.0010766874267054455,0.0017016493393817828,0.07720678855132844,0.9032619595527649,19.83393669128418,1,1,98,4.9,0,0.1325425587058513
18,-46.67411638697274,22.54526760429144,116,1,0,0,0.05444769188761711,5.800000000000001,0.2091170996427536,0.19003356810145336,0.4360855221748352,0,0.0,0.646551724137931,0.07117073009684555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.058913686469945575,0.004054627766640022,0.005996180698275566,0.0011183597340152182,0.0010738443053359616,0.0016169696002556332,0.10340200476288185,1.1086885929107666,18.63311195373535,1,1,22,1.1,0,0.36801876676217893
19,-88.92842136406863,29.727969083935022,121,1,0,0,0.053364966064691544,6.050000000000001,0.1712397187948227,0.20983653312379663,0.39821380376815796,0,0.0,0.8760330578512396,0.07181739484816871,0.0,0.0,0.0,0.0,0.9173553719008265,0.0,0.0,0.0,0.00046499725358659094,0.0041256456612801745,0.006807626225054264,0.0010459816375793505,0.000973781224432563,0.0015724649852957608,0.063043067447287,0.8891344666481018,13.128485679626465,1,1,66,3.3000000000000003,0,0.02657604513422132
